id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,code_sondage,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
1269,19,F,2994,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,2,4,1,4,4,3,1269,3,Oui,12 %,Non,0,2,1,1269,25,3,Infra & Cloud,Y,Occasionnel,0,1
1270,23,M,1223,Marié(e),Consulting,Assistant de Direction,1,80,1,1,0,4,3,1,3,4,3,1270,4,Non,22 %,Non,1,2,1,1270,1,2,Infra & Cloud,Y,Occasionnel,0,1
1273,25,M,1118,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,3,1,1,4,4,3,1273,3,Oui,14 %,Oui,0,4,1,1273,24,1,Infra & Cloud,Y,Frequent,1,0
1275,26,M,2875,Célibataire,Consulting,Assistant de Direction,1,80,8,8,5,3,3,1,4,2,2,1275,4,Oui,20 %,Non,0,2,1,1275,4,2,Infra & Cloud,Y,Occasionnel,2,2
1277,45,F,18824,Célibataire,Commercial,Senior Manager,2,80,26,24,10,1,1,5,2,1,3,1277,3,Oui,16 %,Oui,0,2,1,1277,2,3,Marketing,Y,Occasionnel,1,11
1278,55,M,13577,Divorcé(e),Consulting,Manager,1,80,34,33,9,4,2,4,2,4,3,1278,3,Oui,15 %,Non,1,3,1,1278,8,1,Transformation Digitale,Y,Aucun,15,0
1279,21,F,2625,Célibataire,Consulting,Consultant,1,80,2,2,2,1,2,1,3,3,1,1279,4,Non,20 %,Oui,0,2,1,1279,10,2,Infra & Cloud,Y,Frequent,2,2
1280,46,F,18789,Marié(e),Commercial,Senior Manager,2,80,26,11,4,4,2,5,2,3,3,1280,3,Non,14 %,Non,1,2,1,1280,4,2,Marketing,Y,Occasionnel,0,8
1281,34,F,4538,Célibataire,Commercial,Cadre Commercial,0,80,4,3,2,3,3,2,1,4,3,1281,3,Oui,12 %,Non,0,3,1,1281,2,3,Marketing,Y,Occasionnel,0,2
1282,51,M,19847,Divorcé(e),Commercial,Senior Manager,4,80,31,29,10,4,3,5,2,1,2,1282,4,Oui,24 %,Non,1,5,1,1282,9,3,Infra & Cloud,Y,Frequent,11,10
1283,59,M,10512,Célibataire,Consulting,Tech Lead,6,80,25,9,7,4,3,3,4,4,2,1283,3,Non,12 %,Non,0,6,1,1283,18,4,Transformation Digitale,Y,Occasionnel,5,4
1285,34,F,4444,Divorcé(e),Consulting,Consultant,4,80,15,11,8,3,3,2,2,3,4,1285,3,Non,13 %,Non,2,2,1,1285,19,3,Transformation Digitale,Y,Frequent,5,10
1286,28,M,2154,Célibataire,Consulting,Consultant,0,80,5,4,2,4,3,1,3,3,2,1286,3,Oui,11 %,Non,0,2,1,1286,1,4,Transformation Digitale,Y,Frequent,0,2
1288,44,M,19190,Divorcé(e),Consulting,Senior Manager,1,80,26,25,9,3,4,5,1,4,2,1288,3,Non,14 %,Non,2,4,1,1288,4,2,Infra & Cloud,Y,Occasionnel,14,13
1289,34,M,4490,Marié(e),Ressources Humaines,Ressources Humaines,4,80,14,10,9,3,2,2,2,4,4,1289,3,Non,11 %,Non,2,5,1,1289,11,3,Infra & Cloud,Y,Frequent,1,8
1291,35,M,3506,Marié(e),Consulting,Assistant de Direction,0,80,4,3,2,3,3,1,3,4,3,1291,3,Oui,14 %,Non,0,3,1,1291,6,1,Infra & Cloud,Y,Occasionnel,2,2
1292,42,F,2372,Marié(e),Consulting,Assistant de Direction,6,80,18,1,0,2,4,2,2,4,3,1292,3,Oui,16 %,Non,0,2,1,1292,7,4,Transformation Digitale,Y,Occasionnel,0,0
1293,43,F,10231,Célibataire,Commercial,Cadre Commercial,3,80,23,21,7,4,2,3,4,4,4,1293,3,Non,14 %,Non,0,3,1,1293,4,4,Marketing,Y,Occasionnel,15,17
1294,36,F,5410,Célibataire,Consulting,Tech Lead,9,80,18,16,14,3,3,2,2,4,3,1294,3,Oui,11 %,Non,0,2,1,1294,2,4,Infra & Cloud,Y,Occasionnel,5,12
1295,44,F,7978,Marié(e),Consulting,Manager,1,80,10,10,7,1,3,3,4,4,3,1295,3,Non,11 %,Oui,1,2,1,1295,15,3,Transformation Digitale,Y,Occasionnel,0,5
1296,28,M,3867,Marié(e),Consulting,Consultant,1,80,2,2,2,4,2,1,4,2,3,1296,3,Oui,12 %,Non,1,2,1,1296,2,3,Infra & Cloud,Y,Frequent,2,2
1297,51,F,2838,Célibataire,Consulting,Consultant,0,80,8,7,0,2,2,1,3,2,2,1297,3,Non,14 %,Non,0,6,1,1297,6,2,Transformation Digitale,Y,Frequent,7,7
1298,30,F,4695,Célibataire,Consulting,Tech Lead,7,80,10,8,4,3,3,2,3,3,3,1298,3,Oui,18 %,Non,0,3,1,1298,9,2,Transformation Digitale,Y,Aucun,1,7
1299,29,F,3339,Divorcé(e),Consulting,Consultant,3,80,10,7,7,2,3,1,3,1,3,1299,3,Oui,13 %,Oui,2,2,1,1299,7,3,Entrepreunariat,Y,Occasionnel,7,7
1301,28,M,2080,Célibataire,Consulting,Assistant de Direction,2,80,5,3,2,4,3,1,1,2,2,1301,3,Non,11 %,Non,0,2,1,1301,1,3,Entrepreunariat,Y,Occasionnel,1,2
1303,25,F,2096,Célibataire,Consulting,Assistant de Direction,1,80,2,2,2,4,3,1,2,4,2,1303,3,Non,18 %,Non,0,3,1,1303,1,3,Transformation Digitale,Y,Occasionnel,2,1
1304,32,M,6209,Marié(e),Commercial,Cadre Commercial,1,80,10,10,7,3,4,2,4,3,4,1304,3,Non,15 %,Non,2,4,1,1304,8,3,Transformation Digitale,Y,Occasionnel,0,8
1306,45,F,18061,Célibataire,Consulting,Senior Manager,3,80,22,0,0,2,3,5,2,3,3,1306,4,Non,22 %,Non,0,4,1,1306,25,3,Transformation Digitale,Y,Frequent,0,0
1307,39,F,17123,Divorcé(e),Consulting,Senior Manager,6,80,21,19,9,3,2,4,2,4,3,1307,3,Oui,13 %,Non,2,4,1,1307,13,4,Transformation Digitale,Y,Occasionnel,15,2
1308,58,M,2372,Divorcé(e),Consulting,Assistant de Direction,1,80,2,2,2,1,3,1,3,4,3,1308,3,Non,12 %,Non,2,3,1,1308,23,4,Infra & Cloud,Y,Occasionnel,2,2
1309,32,M,4883,Marié(e),Consulting,Consultant,1,80,10,10,4,4,3,2,3,1,3,1309,3,Non,18 %,Oui,1,3,1,1309,7,2,Infra & Cloud,Y,Occasionnel,1,1
1310,39,M,3904,Célibataire,Consulting,Assistant de Direction,0,80,6,5,2,3,3,1,1,1,3,1310,3,Non,13 %,Oui,0,2,1,1310,23,3,Transformation Digitale,Y,Occasionnel,0,3
1311,30,F,4627,Marié(e),Consulting,Consultant,0,80,10,9,2,1,2,2,4,1,3,1311,3,Non,12 %,Non,1,6,1,1311,6,3,Entrepreunariat,Y,Occasionnel,6,7
1312,36,F,7094,Marié(e),Consulting,Manager,3,80,10,7,7,4,3,3,3,1,3,1312,3,Non,12 %,Non,0,0,1,1312,10,4,Entrepreunariat,Y,Occasionnel,1,7
1314,46,F,3423,Célibataire,Ressources Humaines,Ressources Humaines,6,80,10,7,6,4,3,1,1,3,4,1314,3,Non,12 %,Non,0,3,1,1314,1,2,Infra & Cloud,Y,Occasionnel,5,7
1315,28,F,6674,Marié(e),Consulting,Consultant,0,80,10,9,8,3,1,2,4,1,3,1315,3,Non,11 %,Non,3,6,1,1315,1,3,Infra & Cloud,Y,Aucun,7,5
1317,50,F,16880,Marié(e),Consulting,Directeur Technique,4,80,25,3,2,4,3,4,1,2,3,1317,3,Oui,11 %,Non,0,2,1,1317,28,3,Infra & Cloud,Y,Occasionnel,1,2
1318,40,M,9094,Célibataire,Commercial,Cadre Commercial,2,80,9,5,4,4,2,3,2,3,3,1318,3,Oui,12 %,Oui,0,2,1,1318,25,4,Marketing,Y,Occasionnel,1,0
1319,52,M,8446,Célibataire,Commercial,Cadre Commercial,9,80,10,8,7,2,3,3,2,3,2,1319,3,Oui,19 %,Oui,0,2,1,1319,5,3,Infra & Cloud,Y,Occasionnel,7,7
1321,30,F,11916,Marié(e),Consulting,Senior Manager,1,80,9,9,1,2,3,3,1,4,3,1321,4,Oui,23 %,Non,2,2,1,1321,17,4,Transformation Digitale,Y,Occasionnel,0,8
1322,39,M,4534,Célibataire,Consulting,Tech Lead,0,80,9,8,7,1,3,2,3,1,3,1322,3,Non,11 %,Non,0,6,1,1322,18,2,Infra & Cloud,Y,Occasionnel,1,7
1324,31,F,9852,Divorcé(e),Commercial,Cadre Commercial,1,80,10,10,8,4,3,3,3,1,2,1324,3,Oui,19 %,Non,1,5,1,1324,2,4,Infra & Cloud,Y,Aucun,9,6
1329,41,M,6151,Célibataire,Commercial,Cadre Commercial,1,80,19,19,2,3,1,2,2,1,3,1329,3,Non,13 %,Non,0,4,1,1329,10,2,Transformation Digitale,Y,Aucun,11,9
1331,31,F,2302,Célibataire,Commercial,Représentant Commercial,1,80,3,3,2,4,3,1,2,1,4,1331,3,Oui,11 %,Oui,0,2,1,1331,1,3,Infra & Cloud,Y,Frequent,2,2
1333,44,M,2362,Marié(e),Consulting,Consultant,4,80,10,3,2,1,3,1,1,3,4,1333,3,Non,12 %,Oui,0,4,1,1333,3,3,Infra & Cloud,Y,Occasionnel,1,2
1334,42,M,17861,Marié(e),Consulting,Senior Manager,0,80,21,20,8,3,3,4,3,4,2,1334,3,Oui,13 %,Non,0,3,1,1334,2,1,Infra & Cloud,Y,Aucun,2,10
1336,55,F,19187,Marié(e),Consulting,Senior Manager,4,80,23,19,9,4,1,5,3,4,3,1336,3,Non,14 %,Non,1,5,1,1336,2,2,Transformation Digitale,Y,Occasionnel,9,11
1338,56,M,19717,Célibataire,Ressources Humaines,Senior Manager,6,80,36,7,3,4,3,5,2,1,3,1338,3,Non,14 %,Non,0,4,1,1338,8,4,Infra & Cloud,Y,Occasionnel,7,7
1340,40,M,3544,Divorcé(e),Consulting,Assistant de Direction,9,80,6,4,2,3,3,1,3,2,3,1340,3,Non,16 %,Non,1,0,1,1340,16,2,Infra & Cloud,Y,Aucun,0,0
1344,34,M,8500,Divorcé(e),Consulting,Manager,0,80,10,9,7,4,3,3,4,4,2,1344,3,Non,11 %,Non,1,0,1,1344,9,3,Infra & Cloud,Y,Occasionnel,1,6
1346,40,M,4661,Célibataire,Consulting,Assistant de Direction,1,80,9,9,8,3,3,2,4,3,3,1346,3,Non,13 %,Non,0,4,1,1346,2,3,Infra & Cloud,Y,Occasionnel,8,8
1349,41,F,4103,Divorcé(e),Commercial,Cadre Commercial,0,80,10,9,3,3,3,2,1,4,3,1349,3,Non,17 %,Non,1,2,1,1349,1,3,Marketing,Y,Frequent,1,7
1350,35,M,4249,Célibataire,Consulting,Assistant de Direction,1,80,9,9,6,3,3,2,3,2,3,1350,3,Oui,11 %,Non,0,3,1,1350,4,4,Infra & Cloud,Y,Frequent,1,1
1352,51,M,14026,Divorcé(e),Ressources Humaines,Senior Manager,1,80,33,33,9,3,3,4,2,2,3,1352,3,Oui,11 %,Non,1,2,1,1352,5,3,Infra & Cloud,Y,Occasionnel,0,10
1355,38,F,6893,Divorcé(e),Commercial,Cadre Commercial,3,80,11,7,7,2,3,2,1,4,3,1355,3,Non,15 %,Non,1,3,1,1355,2,2,Infra & Cloud,Y,Occasionnel,1,7
1356,34,F,6125,Célibataire,Commercial,Cadre Commercial,1,80,10,10,8,3,3,2,1,4,4,1356,3,Non,12 %,Non,0,6,1,1356,15,2,Transformation Digitale,Y,Occasionnel,9,6
1358,25,M,3669,Marié(e),Consulting,Consultant,3,80,7,3,2,4,3,1,4,3,2,1358,3,Non,11 %,Non,3,6,1,1358,19,1,Transformation Digitale,Y,Occasionnel,1,2
1360,58,F,10008,Marié(e),Consulting,Tech Lead,7,80,31,10,9,3,2,3,1,4,2,1360,3,Oui,14 %,Oui,0,0,1,1360,7,4,Transformation Digitale,Y,Occasionnel,5,9
1361,40,M,2387,Marié(e),Consulting,Consultant,3,80,7,4,2,2,3,1,2,3,3,1361,4,Non,22 %,Non,1,3,1,1361,1,4,Infra & Cloud,Y,Occasionnel,0,3
1362,36,F,4639,Marié(e),Commercial,Cadre Commercial,2,80,17,15,7,1,4,2,1,4,2,1362,3,Non,16 %,Non,1,2,1,1362,7,3,Marketing,Y,Frequent,6,13
1363,48,M,7898,Célibataire,Consulting,Tech Lead,1,80,11,10,9,4,3,3,4,3,3,1363,3,Non,11 %,Non,0,2,1,1363,4,3,Infra & Cloud,Y,Occasionnel,0,8
1364,27,F,2534,Marié(e),Commercial,Représentant Commercial,8,80,5,1,0,3,4,1,4,2,3,1364,3,Non,14 %,Non,1,4,1,1364,11,3,Transformation Digitale,Y,Occasionnel,0,0
1367,51,F,13142,Célibataire,Consulting,Tech Lead,3,80,29,5,2,4,2,4,2,2,2,1367,3,Non,16 %,Non,0,1,1,1367,11,2,Entrepreunariat,Y,Occasionnel,0,3
1368,18,F,1611,Célibataire,Consulting,Consultant,1,80,0,0,0,4,3,1,4,3,4,1368,3,Non,15 %,Non,0,5,1,1368,1,3,Infra & Cloud,Y,Aucun,0,0
1369,35,F,5363,Marié(e),Consulting,Consultant,0,80,10,9,7,4,2,2,4,2,3,1369,3,Non,12 %,Non,1,0,1,1369,1,3,Transformation Digitale,Y,Occasionnel,0,0
1371,27,M,5071,Célibataire,Commercial,Cadre Commercial,3,80,8,6,2,4,1,2,4,2,3,1371,4,Non,20 %,Non,0,3,1,1371,2,1,Infra & Cloud,Y,Frequent,0,0
1372,55,M,13695,Célibataire,Commercial,Cadre Commercial,6,80,24,19,7,1,4,4,3,3,2,1372,3,Oui,17 %,Oui,0,2,1,1372,13,4,Marketing,Y,Occasionnel,3,8
1373,56,M,13402,Marié(e),Consulting,Tech Lead,4,80,33,19,16,4,3,4,2,1,3,1373,3,Oui,12 %,Non,1,0,1,1373,23,3,Infra & Cloud,Y,Occasionnel,15,9
1374,34,F,2029,Divorcé(e),Consulting,Assistant de Direction,1,80,5,5,4,1,2,1,3,3,3,1374,4,Non,20 %,Non,3,2,1,1374,26,1,Entrepreunariat,Y,Aucun,0,0
1375,40,F,6377,Divorcé(e),Consulting,Manager,5,80,15,12,11,2,4,2,3,2,3,1375,4,Non,20 %,Non,3,0,1,1375,2,1,Transformation Digitale,Y,Occasionnel,11,8
1377,34,M,5429,Marié(e),Consulting,Consultant,4,80,10,8,7,2,3,2,3,1,3,1377,3,Non,13 %,Non,2,1,1,1377,29,3,Transformation Digitale,Y,Occasionnel,7,7
1379,31,F,2785,Célibataire,Commercial,Représentant Commercial,7,80,3,1,0,3,2,1,4,3,4,1379,3,Non,14 %,Oui,0,3,1,1379,2,3,Infra & Cloud,Y,Frequent,0,0
1380,35,F,4614,Marié(e),Commercial,Cadre Commercial,0,80,5,4,2,4,3,2,3,3,2,1380,3,Oui,18 %,Oui,1,0,1,1380,18,4,Marketing,Y,Frequent,3,2
1382,38,M,2610,Divorcé(e),Consulting,Assistant de Direction,1,80,4,4,2,4,4,1,3,4,3,1382,3,Non,11 %,Non,3,2,1,1382,7,3,Infra & Cloud,Y,Frequent,0,3
1383,34,F,6687,Célibataire,Consulting,Manager,1,80,14,14,11,3,3,2,4,4,4,1383,3,Non,11 %,Non,0,2,1,1383,2,4,Entrepreunariat,Y,Occasionnel,4,11
1387,28,M,4724,Marié(e),Commercial,Cadre Commercial,1,80,5,5,3,3,2,2,1,3,3,1387,3,Non,11 %,Non,1,0,1,1387,26,3,Infra & Cloud,Y,Occasionnel,0,4
1389,31,M,6179,Marié(e),Consulting,Tech Lead,1,80,10,10,2,4,3,2,3,4,2,1389,3,Oui,15 %,Oui,2,3,1,1389,22,4,Transformation Digitale,Y,Occasionnel,6,7
1390,39,M,6120,Marié(e),Commercial,Cadre Commercial,3,80,8,5,4,1,2,2,4,4,4,1390,3,Oui,12 %,Non,2,2,1,1390,21,4,Infra & Cloud,Y,Occasionnel,1,4
1391,51,M,10596,Marié(e),Commercial,Cadre Commercial,2,80,14,4,2,2,3,3,2,2,3,1391,3,Non,11 %,Non,0,5,1,1391,2,3,Marketing,Y,Frequent,3,2
1392,41,F,5467,Divorcé(e),Consulting,Assistant de Direction,3,80,12,6,2,4,3,2,4,1,2,1392,3,Oui,14 %,Non,2,4,1,1392,22,3,Infra & Cloud,Y,Frequent,3,3
1394,37,M,2996,Marié(e),Consulting,Assistant de Direction,7,80,8,6,4,3,3,1,3,4,3,1394,3,Oui,15 %,Non,0,2,1,1394,4,1,Infra & Cloud,Y,Occasionnel,1,3
1395,33,M,9998,Marié(e),Commercial,Cadre Commercial,6,80,8,5,4,2,3,2,4,1,4,1395,3,Non,13 %,Non,0,2,1,1395,5,1,Infra & Cloud,Y,Frequent,1,2
1396,32,M,4078,Marié(e),Commercial,Cadre Commercial,0,80,4,3,2,3,3,2,2,1,2,1396,3,Oui,13 %,Non,3,3,1,1396,2,1,Marketing,Y,Occasionnel,1,2
1397,39,M,10920,Marié(e),Consulting,Manager,3,80,13,6,4,3,3,3,3,2,3,1397,4,Non,21 %,Non,1,2,1,1397,25,2,Infra & Cloud,Y,Aucun,0,5
1399,25,M,6232,Marié(e),Commercial,Cadre Commercial,2,80,6,3,2,1,4,2,3,2,2,1399,3,Non,11 %,Non,0,3,1,1399,18,1,Infra & Cloud,Y,Occasionnel,1,2
1401,52,F,13247,Marié(e),Consulting,Tech Lead,2,80,24,5,3,4,4,4,3,2,2,1401,3,Oui,11 %,Non,1,3,1,1401,28,2,Transformation Digitale,Y,Frequent,0,2
1402,43,F,4081,Célibataire,Consulting,Assistant de Direction,1,80,20,20,7,1,2,2,3,1,1,1402,3,Oui,14 %,Non,0,3,1,1402,6,3,Transformation Digitale,Y,Occasionnel,1,8
1403,27,F,5769,Marié(e),Commercial,Cadre Commercial,1,80,6,6,2,4,2,2,4,4,3,1403,3,Oui,11 %,Non,0,3,1,1403,10,3,Marketing,Y,Occasionnel,4,4
1405,27,F,2394,Célibataire,Consulting,Assistant de Direction,1,80,8,8,2,4,3,1,3,4,3,1405,3,Oui,13 %,Oui,0,2,1,1405,17,4,Infra & Cloud,Y,Occasionnel,7,7
1407,26,M,3904,Célibataire,Consulting,Assistant de Direction,0,80,5,4,3,1,2,1,4,4,3,1407,3,Non,12 %,Non,0,2,1,1407,2,1,Transformation Digitale,Y,Occasionnel,1,1
1408,42,F,16799,Marié(e),Ressources Humaines,Senior Manager,0,80,21,20,7,3,3,4,1,3,3,1408,3,Non,14 %,Non,1,5,1,1408,10,3,Ressources Humaines,Y,Occasionnel,0,9
1409,52,F,2950,Marié(e),Consulting,Consultant,9,80,12,5,4,3,3,1,1,3,1,1409,3,Non,13 %,Non,0,2,1,1409,8,4,Autre,Y,Occasionnel,0,4
1411,37,F,3629,Célibataire,Consulting,Consultant,4,80,8,3,2,1,3,1,3,1,3,1411,3,Non,18 %,Non,0,6,1,1411,11,3,Transformation Digitale,Y,Occasionnel,0,2
1412,35,M,9362,Célibataire,Consulting,Tech Lead,2,80,10,2,2,3,3,3,4,3,3,1412,3,Non,11 %,Non,0,2,1,1412,18,2,Infra & Cloud,Y,Frequent,2,2
1415,25,M,3229,Marié(e),Consulting,Consultant,4,80,7,3,2,1,3,1,4,2,2,1415,3,Non,11 %,Non,1,2,1,1415,1,3,Entrepreunariat,Y,Occasionnel,0,2
1417,26,M,3578,Célibataire,Consulting,Consultant,0,80,8,7,7,3,4,1,1,4,3,1417,3,Non,12 %,Non,0,2,1,1417,7,3,Autre,Y,Occasionnel,0,7
1419,29,M,7988,Célibataire,Ressources Humaines,Ressources Humaines,1,80,10,10,9,2,2,3,1,1,2,1419,3,Non,13 %,Non,0,3,1,1419,17,3,Autre,Y,Occasionnel,0,9
1420,49,M,4284,Célibataire,Consulting,Consultant,3,80,20,4,3,1,2,2,1,1,3,1420,4,Non,20 %,Oui,0,2,1,1420,28,2,Infra & Cloud,Y,Frequent,1,3
1421,29,F,7553,Célibataire,Consulting,Manager,0,80,9,8,7,3,3,3,4,1,3,1421,3,Oui,12 %,Oui,0,1,1,1421,14,1,Autre,Y,Frequent,7,7
1422,54,F,17328,Célibataire,Consulting,Directeur Technique,6,80,29,20,7,4,3,4,4,4,2,1422,3,Non,19 %,Non,0,3,1,1422,1,3,Transformation Digitale,Y,Occasionnel,12,7
1423,58,F,19701,Marié(e),Consulting,Directeur Technique,3,80,32,9,8,4,3,5,1,3,3,1423,4,Oui,21 %,Non,1,3,1,1423,1,3,Transformation Digitale,Y,Occasionnel,1,5
1424,55,M,14732,Divorcé(e),Consulting,Directeur Technique,2,80,31,7,7,2,4,4,4,4,4,1424,3,Non,13 %,Non,2,4,1,1424,1,4,Transformation Digitale,Y,Occasionnel,0,0
1425,36,F,9278,Célibataire,Commercial,Cadre Commercial,3,80,15,5,4,1,3,2,2,4,3,1425,3,Oui,16 %,Non,0,3,1,1425,3,4,Marketing,Y,Occasionnel,0,1
1427,31,F,1359,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,2,1,1,3,2,3,1427,3,Non,12 %,Oui,0,3,1,1427,1,4,Infra & Cloud,Y,Frequent,0,0
1428,30,F,4779,Divorcé(e),Commercial,Cadre Commercial,7,80,8,3,2,4,3,2,1,2,3,1428,3,Non,14 %,Non,2,3,1,1428,7,4,Marketing,Y,Occasionnel,0,2
1430,31,F,16422,Célibataire,Consulting,Directeur Technique,3,80,9,3,2,1,3,4,2,3,4,1430,3,Non,11 %,Non,0,3,1,1430,8,5,Infra & Cloud,Y,Occasionnel,1,0
1431,34,M,2996,Divorcé(e),Consulting,Assistant de Direction,5,80,10,4,3,4,3,1,1,3,3,1431,3,Non,14 %,Non,2,2,1,1431,1,4,Autre,Y,Frequent,1,3
1433,31,F,1261,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,1,2,1,2,3,4,1433,3,Non,12 %,Oui,0,3,1,1433,8,3,Infra & Cloud,Y,Occasionnel,0,0
1434,27,M,2099,Marié(e),Consulting,Consultant,0,80,6,5,0,2,3,1,1,2,4,1434,3,Non,14 %,Non,0,3,1,1434,11,1,Infra & Cloud,Y,Occasionnel,1,4
1435,36,M,5810,Célibataire,Consulting,Consultant,1,80,10,10,4,1,2,2,4,3,2,1435,3,Non,16 %,Non,0,2,1,1435,4,4,Infra & Cloud,Y,Occasionnel,1,8
1436,36,F,5647,Marié(e),Commercial,Cadre Commercial,4,80,11,3,2,3,2,2,1,1,2,1436,3,Non,13 %,Non,2,3,1,1436,16,4,Marketing,Y,Occasionnel,0,2
1438,47,M,3420,Marié(e),Consulting,Assistant de Direction,7,80,17,6,5,1,3,1,4,3,2,1438,3,Non,12 %,Non,1,2,1,1438,1,3,Entrepreunariat,Y,Occasionnel,1,2
1439,25,M,4400,Marié(e),Commercial,Représentant Commercial,3,80,6,3,2,1,2,1,1,1,3,1439,3,Non,12 %,Oui,0,2,1,1439,9,2,Infra & Cloud,Y,Occasionnel,2,2
1440,37,M,3500,Célibataire,Consulting,Consultant,0,80,7,6,5,3,4,1,3,1,1,1440,3,Non,14 %,Non,0,2,1,1440,5,2,Entrepreunariat,Y,Aucun,1,3
1441,56,F,2066,Marié(e),Consulting,Assistant de Direction,2,80,5,3,2,1,3,1,1,4,4,1441,4,Non,22 %,Non,1,3,1,1441,1,2,Infra & Cloud,Y,Occasionnel,1,0
1443,47,F,17169,Marié(e),Consulting,Directeur Technique,3,80,26,20,17,1,3,4,3,2,4,1443,3,Non,19 %,Non,2,2,1,1443,2,4,Transformation Digitale,Y,Occasionnel,5,6
1445,24,F,4162,Marié(e),Commercial,Cadre Commercial,1,80,5,5,4,4,3,2,3,3,3,1445,3,Oui,12 %,Non,2,3,1,1445,4,1,Transformation Digitale,Y,Occasionnel,0,3
1446,32,M,9204,Marié(e),Commercial,Cadre Commercial,4,80,7,4,3,4,3,2,4,3,2,1446,3,Non,12 %,Non,1,3,1,1446,7,5,Marketing,Y,Occasionnel,0,3
1447,34,F,3294,Marié(e),Consulting,Consultant,5,80,7,5,4,4,2,1,2,1,2,1447,3,Non,17 %,Non,1,2,1,1447,1,3,Infra & Cloud,Y,Occasionnel,0,2
1448,41,M,2127,Marié(e),Consulting,Assistant de Direction,2,80,7,4,2,2,4,1,3,1,2,1448,3,Oui,12 %,Non,0,5,1,1448,5,5,Transformation Digitale,Y,Occasionnel,0,3
1449,40,M,3975,Divorcé(e),Consulting,Consultant,3,80,11,8,7,3,3,2,3,3,4,1449,3,Non,11 %,Non,2,2,1,1449,9,4,Autre,Y,Aucun,0,7
1453,31,M,10793,Divorcé(e),Commercial,Cadre Commercial,1,80,13,13,7,1,3,3,4,1,3,1453,3,Non,18 %,Non,1,5,1,1453,8,2,Infra & Cloud,Y,Occasionnel,9,9
1457,46,M,10096,Divorcé(e),Commercial,Cadre Commercial,4,80,28,7,7,1,3,3,4,1,4,1457,3,Non,11 %,Oui,1,1,1,1457,9,3,Marketing,Y,Occasionnel,4,3
1458,39,F,3646,Célibataire,Consulting,Consultant,2,80,11,1,0,1,2,1,1,2,4,1458,4,Oui,23 %,Oui,0,2,1,1458,2,3,Infra & Cloud,Y,Aucun,0,0
1459,31,F,7446,Célibataire,Consulting,Tech Lead,1,80,10,10,8,3,4,3,2,1,3,1459,3,Non,11 %,Oui,0,2,1,1459,1,5,Infra & Cloud,Y,Frequent,4,7
1460,45,M,10851,Divorcé(e),Consulting,Manager,2,80,24,7,7,2,1,3,1,2,3,1460,3,Oui,18 %,Non,1,2,1,1460,20,3,Transformation Digitale,Y,Occasionnel,0,7
1461,31,F,2109,Célibataire,Ressources Humaines,Ressources Humaines,9,80,8,3,2,4,4,1,2,4,3,1461,3,Non,18 %,Non,0,3,1,1461,8,2,Transformation Digitale,Y,Occasionnel,0,2
1464,31,M,3722,Marié(e),Consulting,Consultant,6,80,7,2,2,2,3,1,4,3,1,1464,3,Oui,13 %,Oui,1,2,1,1464,2,3,Infra & Cloud,Y,Frequent,2,2
1465,45,M,9380,Marié(e),Consulting,Tech Lead,4,80,10,3,1,2,3,3,4,4,4,1465,3,Oui,18 %,Non,2,4,1,1465,29,3,Entrepreunariat,Y,Occasionnel,1,2
1466,48,M,5486,Divorcé(e),Commercial,Cadre Commercial,4,80,15,2,2,3,3,2,1,1,3,1466,3,Non,11 %,Non,3,3,1,1466,7,3,Marketing,Y,Occasionnel,2,2
1467,34,F,2742,Marié(e),Ressources Humaines,Ressources Humaines,1,80,2,2,2,1,3,1,3,4,3,1467,3,Non,15 %,Oui,0,0,1,1467,9,4,Entrepreunariat,Y,Occasionnel,2,2
1468,40,M,13757,Divorcé(e),Consulting,Directeur Technique,2,80,16,9,8,4,2,3,2,3,3,1468,3,Non,11 %,Non,1,5,1,1468,8,1,Transformation Digitale,Y,Aucun,4,8
1469,28,M,8463,Célibataire,Commercial,Cadre Commercial,0,80,6,5,4,4,3,2,1,4,3,1469,3,Non,18 %,Non,0,4,1,1469,5,3,Transformation Digitale,Y,Occasionnel,1,3
1471,44,M,3162,Célibataire,Consulting,Consultant,3,80,7,5,2,3,2,1,3,4,3,1471,3,Non,14 %,Non,0,5,1,1471,5,3,Infra & Cloud,Y,Aucun,0,3
1472,53,M,16598,Célibataire,Consulting,Directeur Technique,4,80,35,9,8,4,4,4,2,2,2,1472,3,Non,12 %,Non,0,2,1,1472,2,3,Transformation Digitale,Y,Occasionnel,8,8
