age,genre,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,departement_Consulting,departement_Ressources Humaines,statut_marital_Divorcé(e),statut_marital_Marié(e),poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,mobilite_interne_ratio,ratio_anciennete,delta_evaluation
50,1,17856,2,32,2,2,4,4,1,3,3,4,0,22.0,1,3,2,3,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.99999950000025,0.49999987500003124,1
28,0,3196,1,6,6,5,4,1,1,3,3,3,0,12.0,3,2,19,4,1,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8333331944444675,0.857142734693895,1
46,0,19081,5,25,4,2,4,5,2,1,3,3,0,11.0,1,2,15,2,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.49999987500003124,0.44444439506173394,0
35,0,8966,3,15,7,7,3,2,1,4,3,3,1,15.0,3,2,17,4,1,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9999998571428775,0.699999930000007,0
24,1,2210,1,1,1,0,4,1,2,1,1,3,0,13.0,1,3,17,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,0
33,1,4539,1,10,10,7,2,2,3,1,2,3,0,12.0,1,3,25,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.699999930000007,0.9090908264462886,0
36,0,2741,1,7,7,7,3,1,3,3,3,3,0,14.0,1,4,6,4,1,1,7,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9999998571428775,0.8749998906250137,2
30,0,3491,1,10,10,7,3,2,3,1,2,3,0,13.0,3,4,7,4,1,8,9,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.699999930000007,0.9090908264462886,0
44,0,4541,1,20,20,11,4,2,4,2,3,4,0,25.0,0,3,29,4,1,13,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5499999725000013,0.9523809070294805,1
20,0,2678,1,2,2,1,3,1,4,4,3,3,0,17.0,0,2,21,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.499999750000125,0.6666664444445185,-1
46,0,7379,2,12,6,3,4,2,4,3,2,3,0,11.0,1,3,2,4,1,1,4,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.49999991666668053,0.7499999062500118,0
42,0,6272,7,10,4,3,4,2,1,1,4,3,0,16.0,1,3,2,5,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7499998125000469,0.3636363305785154,-1
60,0,5220,0,12,11,7,2,2,4,2,3,3,1,18.0,1,3,7,4,1,1,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.636363578512402,0.9999999090909174,-1
32,1,2743,1,2,2,2,3,1,2,3,3,4,0,20.0,1,2,13,3,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.99999950000025,0.6666664444445185,2
32,1,4998,4,10,8,7,4,2,3,4,3,3,1,14.0,0,2,2,2,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8749998906250137,0.6666666111111158,0
36,1,10252,2,17,7,7,3,3,1,3,3,4,1,21.0,1,2,1,3,1,7,7,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9999998571428775,0.7777776913580343,3
33,0,2781,0,15,14,10,1,1,4,2,3,3,0,13.0,1,5,9,3,1,4,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7142856632653098,0.9999999285714337,0
40,1,6852,7,7,5,1,2,2,2,2,4,3,0,12.0,1,2,10,3,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.199999960000008,0.41666663194444736,1
25,0,4950,0,5,4,3,3,2,4,2,3,3,0,14.0,0,4,10,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7499998125000469,0.9999997500000625,0
30,0,3579,0,12,11,9,4,1,2,1,3,4,1,21.0,1,2,1,3,1,5,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8181817438016598,0.9999999090909174,1
42,1,13191,3,20,1,0,1,3,1,3,3,3,1,17.0,0,6,26,5,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.24999993750001562,0
35,1,10377,4,16,13,2,3,3,4,2,2,3,1,11.0,1,6,8,2,0,4,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.15384614201183525,0.7647058373702448,1
27,0,2235,1,9,9,7,1,1,1,4,2,3,1,14.0,2,3,14,3,1,6,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7777776913580343,0.8999999100000091,0
54,1,10502,7,33,5,4,4,3,3,1,1,3,0,17.0,1,2,1,4,2,1,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.799999840000032,0.41666663194444736,0
44,1,2011,1,10,10,5,1,1,4,4,3,3,0,13.0,1,5,2,1,1,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.499999950000005,0.9090908264462886,-1
19,1,1859,1,1,1,1,1,1,2,2,4,4,1,25.0,0,2,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9999990000010001,0.499999750000125,2
29,1,3760,1,3,3,2,1,1,4,1,3,3,0,15.0,3,5,1,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.7499998125000469,0
54,0,17779,3,36,10,9,4,4,4,1,3,3,0,14.0,0,2,3,3,1,0,9,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8999999100000091,0.7692307100591762,0
31,0,6833,1,6,6,5,3,2,1,4,2,3,1,12.0,0,2,11,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8333331944444675,0.857142734693895,0
31,1,6812,1,10,10,9,3,2,1,2,3,3,0,19.0,0,2,24,3,1,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8999999100000091,0.9090908264462886,1
59,1,5171,5,13,6,1,3,2,4,4,3,3,0,17.0,0,2,3,3,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.16666663888889352,0.5454544958677732,1
43,0,19740,3,25,8,7,3,5,4,2,3,3,0,14.0,1,2,3,3,1,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8749998906250137,0.7272726611570308,2
49,0,18711,2,23,1,0,1,5,3,3,4,3,0,13.0,1,2,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.33333322222225925,1
36,0,3692,1,12,11,10,3,1,2,3,2,3,0,12.0,0,2,3,3,2,0,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9090908264462886,0.9166665902777842,0
48,0,2559,5,7,1,0,4,1,2,3,2,3,0,11.0,0,4,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.16666663888889352,-1
27,0,2517,1,5,5,3,1,1,3,2,3,3,0,11.0,3,2,4,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.599999880000024,0.8333331944444675,0
29,0,6623,1,6,6,0,3,2,4,2,3,3,1,11.0,2,2,7,3,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.857142734693895,0
48,0,18265,6,25,1,0,4,5,4,3,4,3,0,12.0,0,3,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.1428571224489825,1
29,1,16124,3,9,7,7,4,4,4,2,2,3,0,14.0,2,2,1,3,1,1,7,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9999998571428775,0.699999930000007,1
34,1,2585,0,2,1,0,3,1,3,4,2,3,0,17.0,0,5,20,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9999990000010001,-1
44,0,18213,7,26,22,9,2,5,2,3,3,3,0,11.0,1,5,5,3,1,3,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4090908904958686,0.7586206634958391,0
33,0,8380,0,10,9,8,4,3,3,4,3,3,1,14.0,2,3,10,5,1,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8888887901234679,0.9999998888889013,-1
19,1,2994,1,1,1,0,2,1,4,4,3,3,1,12.0,0,2,25,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,-1
23,0,1223,1,1,1,0,4,1,3,4,3,4,0,22.0,1,2,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.499999750000125,1
25,0,1118,1,1,1,0,3,1,4,4,3,3,1,14.0,0,4,24,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.499999750000125,2
26,0,2875,1,8,8,5,3,1,4,2,2,4,1,20.0,0,2,4,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6249999218750099,0.8888887901234679,1
45,1,18824,2,26,24,10,1,5,2,1,3,3,1,16.0,0,2,2,3,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.41666664930555625,0.9230768875739658,2
55,0,13577,1,34,33,9,4,4,2,4,3,3,1,15.0,1,3,8,1,0,15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2727272644628102,0.9705882067474058,1
21,1,2625,1,2,2,2,1,1,3,3,1,4,0,20.0,0,2,10,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.6666664444445185,2
46,1,18789,2,26,11,4,4,5,2,3,3,3,0,14.0,1,2,4,2,1,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3636363305785154,0.8461537810650938,1
34,1,4538,0,4,3,2,3,2,1,4,3,3,1,12.0,0,3,2,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666664444445185,0.9999996666667778,0
51,0,19847,4,31,29,10,4,5,2,1,2,4,1,24.0,1,5,9,3,2,11,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3448275743162905,0.878787852157944,1
59,0,10512,6,25,9,7,4,3,4,4,2,3,0,12.0,0,6,18,4,1,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7777776913580343,0.5999999600000027,0
34,1,4444,4,15,11,8,3,2,2,3,4,3,0,13.0,2,2,19,3,2,5,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7272726611570308,0.7333332844444478,0
28,0,2154,0,5,4,2,4,1,3,3,2,3,1,11.0,0,2,1,4,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.49999987500003124,0.9999997500000625,0
44,0,19190,1,26,25,9,3,5,1,4,2,3,0,14.0,2,4,4,2,1,14,13,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.35999998560000057,0.9615384245562144,-1
34,0,4490,4,14,10,9,3,2,2,4,4,3,0,11.0,2,5,11,3,2,1,8,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8999999100000091,0.7142856632653098,1
35,0,3506,0,4,3,2,3,1,3,4,3,3,1,14.0,0,3,6,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.9999996666667778,0
42,1,2372,6,18,1,0,2,2,2,4,3,3,1,16.0,0,2,7,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1428571224489825,-1
43,1,10231,3,23,21,7,4,3,4,4,4,3,0,14.0,0,3,4,4,1,15,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333174603182,0.8749999635416682,1
36,1,5410,9,18,16,14,3,2,2,4,3,3,1,11.0,0,2,2,4,1,5,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8749999453125034,0.639999974400001,0
44,1,7978,1,10,10,7,1,3,4,4,3,3,0,11.0,1,2,15,3,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.699999930000007,0.9090908264462886,0
28,0,3867,1,2,2,2,4,1,4,2,3,3,1,12.0,1,2,2,3,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.6666664444445185,1
51,1,2838,0,8,7,0,2,1,3,2,2,3,0,14.0,0,6,6,2,2,7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.9999998571428775,1
30,1,4695,7,10,8,4,3,2,3,3,3,3,1,18.0,0,3,9,2,0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4999999375000079,0.5333332977777802,0
29,1,3339,3,10,7,7,2,1,3,1,3,3,1,13.0,2,2,7,3,1,7,7,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9999998571428775,0.699999930000007,0
28,0,2080,2,5,3,2,4,1,1,2,2,3,0,11.0,0,2,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666664444445185,0.599999880000024,0
25,1,2096,1,2,2,2,4,1,2,4,2,3,0,18.0,0,3,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99999950000025,0.6666664444445185,0
32,0,6209,1,10,10,7,3,2,4,3,4,3,0,15.0,2,4,8,3,1,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.699999930000007,0.9090908264462886,-1
45,1,18061,3,22,0,0,2,5,2,3,3,4,0,22.0,0,4,25,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1
39,1,17123,6,21,19,9,3,4,2,4,3,3,1,13.0,2,4,13,4,1,15,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.47368418559556913,0.7599999696000012,1
58,0,2372,1,2,2,2,1,1,3,4,3,3,0,12.0,2,3,23,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.99999950000025,0.6666664444445185,0
32,0,4883,1,10,10,4,4,2,3,1,3,3,0,18.0,1,3,7,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.39999996000000404,0.9090908264462886,0
39,0,3904,0,6,5,2,3,1,1,1,3,3,0,13.0,0,2,23,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.399999920000016,0.99999980000004,0
30,1,4627,0,10,9,2,1,2,4,1,3,3,0,12.0,1,6,6,3,1,6,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.22222219753086697,0.9999998888889013,1
36,1,7094,3,10,7,7,4,3,3,1,3,3,0,12.0,0,0,10,4,1,1,7,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9999998571428775,0.699999930000007,0
46,1,3423,6,10,7,6,4,1,1,3,4,3,0,12.0,0,3,1,2,1,5,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.857142734693895,0.5384614970414233,0
28,1,6674,0,10,9,8,3,2,4,1,3,3,0,11.0,3,6,1,3,0,7,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8888887901234679,0.9999998888889013,2
50,1,16880,4,25,3,2,4,4,1,2,3,3,1,11.0,0,2,28,3,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.4285713673469475,0
40,0,9094,2,9,5,4,4,3,2,3,3,3,1,12.0,0,2,25,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.799999840000032,0.7142856122449125,1
52,0,8446,9,10,8,7,2,3,2,3,2,3,1,19.0,0,2,5,3,1,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8749998906250137,0.47058820761245834,0
30,1,11916,1,9,9,1,2,3,1,4,3,4,1,23.0,2,2,17,4,1,0,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.11111109876543349,0.8999999100000091,1
39,0,4534,0,9,8,7,1,2,3,1,3,3,0,11.0,0,6,18,2,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8749998906250137,0.9999998750000157,0
31,1,9852,1,10,10,8,4,3,3,1,2,3,1,19.0,1,5,2,4,0,9,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7999999200000081,0.9090908264462886,0
41,0,6151,1,19,19,2,3,2,2,1,3,3,0,13.0,0,4,10,2,0,11,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.10526315235457093,0.9499999525000024,2
31,1,2302,1,3,3,2,4,1,2,1,4,3,1,11.0,0,2,1,3,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6666664444445185,0.7499998125000469,0
44,0,2362,4,10,3,2,1,1,1,3,4,3,0,12.0,0,4,3,3,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.4285713673469475,0
42,0,17861,0,21,20,8,3,4,3,4,2,3,1,13.0,0,3,2,1,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.399999980000001,0.9999999500000024,0
55,1,19187,4,23,19,9,4,5,3,4,3,3,0,14.0,1,5,2,2,1,9,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.47368418559556913,0.8260869206049165,2
56,0,19717,6,36,7,3,4,5,2,1,3,3,0,14.0,0,4,8,4,1,7,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.4285713673469475,0.5384614970414233,0
40,0,3544,9,6,4,2,3,1,3,2,3,3,0,16.0,1,0,16,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.49999987500003124,0.3076922840236705,0
34,0,8500,0,10,9,7,4,3,4,4,2,3,0,11.0,1,0,9,3,1,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7777776913580343,0.9999998888889013,0
40,0,4661,1,9,9,8,3,2,4,3,3,3,0,13.0,0,4,2,3,1,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8888887901234679,0.8999999100000091,0
41,1,4103,0,10,9,3,3,2,1,4,3,3,0,17.0,1,2,1,3,2,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.33333329629630043,0.9999998888889013,0
35,0,4249,1,9,9,6,3,2,3,2,3,3,1,11.0,0,3,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666665925926009,0.8999999100000091,0
51,0,14026,1,33,33,9,3,4,2,2,3,3,1,11.0,1,2,5,3,1,0,10,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2727272644628102,0.9705882067474058,0
38,1,6893,3,11,7,7,2,2,1,4,3,3,0,15.0,1,3,2,2,1,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9999998571428775,0.699999930000007,0
34,1,6125,1,10,10,8,3,2,1,4,4,3,0,12.0,0,6,15,2,1,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7999999200000081,0.9090908264462886,0
25,0,3669,3,7,3,2,4,1,4,3,2,3,0,11.0,3,6,19,1,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6666664444445185,0.49999991666668053,0
58,1,10008,7,31,10,9,3,3,1,4,2,3,1,14.0,0,0,7,4,1,5,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.8999999100000091,0.588235259515573,1
40,0,2387,3,7,4,2,2,1,2,3,3,4,0,22.0,1,3,1,4,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.49999987500003124,0.57142848979593,1
36,1,4639,2,17,15,7,1,2,1,4,2,3,0,16.0,1,2,7,3,2,6,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.46666663555555765,0.8823528892733594,-1
48,0,7898,1,11,10,9,4,3,4,3,3,3,0,11.0,0,2,4,3,1,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8999999100000091,0.9090908264462886,0
27,1,2534,8,5,1,0,3,1,4,2,3,3,0,14.0,1,4,11,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.11111109876543349,-1
51,1,13142,3,29,5,2,4,4,2,2,2,3,0,16.0,0,1,11,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.399999920000016,0.6249999218750099,1
18,1,1611,1,0,0,0,4,1,4,3,4,3,0,15.0,0,5,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
35,1,5363,0,10,9,7,4,2,4,2,3,3,0,12.0,1,0,1,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7777776913580343,0.9999998888889013,1
27,0,5071,3,8,6,2,4,2,4,2,3,4,0,20.0,0,3,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.33333327777778704,0.6666665925926009,3
55,0,13695,6,24,19,7,1,4,3,3,2,3,1,17.0,0,2,13,4,1,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.36842103324099823,0.7599999696000012,-1
56,0,13402,4,33,19,16,4,4,2,1,3,3,1,12.0,1,0,23,3,1,15,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8421052188365674,0.8260869206049165,0
34,1,2029,1,5,5,4,1,1,3,3,3,4,0,20.0,3,2,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.799999840000032,0.8333331944444675,2
40,1,6377,5,15,12,11,2,2,3,2,3,4,0,20.0,3,0,2,1,1,11,8,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9166665902777842,0.7058823114186875,0
34,0,5429,4,10,8,7,2,2,3,1,3,3,0,13.0,2,1,29,3,1,7,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8749998906250137,0.6666666111111158,0
31,1,2785,7,3,1,0,3,1,4,3,4,3,0,14.0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.12499998437500197,1
35,1,4614,0,5,4,2,4,2,3,3,2,3,1,18.0,1,0,18,4,2,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.49999987500003124,0.9999997500000625,0
38,0,2610,1,4,4,2,4,1,3,4,3,3,0,11.0,3,2,7,3,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.49999987500003124,0.799999840000032,-1
34,1,6687,1,14,14,11,3,2,4,4,4,3,0,11.0,0,2,2,4,1,4,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7857142295918408,0.9333332711111153,0
28,0,4724,1,5,5,3,3,2,1,3,3,3,0,11.0,1,0,26,3,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.599999880000024,0.8333331944444675,1
31,0,6179,1,10,10,2,4,2,3,4,2,3,1,15.0,2,3,22,4,1,6,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.19999998000000202,0.9090908264462886,0
39,0,6120,3,8,5,4,1,2,4,4,4,3,1,12.0,2,2,21,4,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.799999840000032,0.6249999218750099,1
51,0,10596,2,14,4,2,2,3,2,2,3,3,0,11.0,0,5,2,3,2,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.49999987500003124,0.6666665555555741,0
41,1,5467,3,12,6,2,4,2,4,1,2,3,1,14.0,2,4,22,3,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33333327777778704,0.6666665925926009,0
37,0,2996,7,8,6,4,3,1,3,4,3,3,1,15.0,0,2,4,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666665555555741,0.4615384260355057,0
33,0,9998,6,8,5,4,2,2,4,1,4,3,0,13.0,0,2,5,1,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.799999840000032,0.4545454132231443,0
32,0,4078,0,4,3,2,3,2,2,1,2,3,1,13.0,3,3,2,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666664444445185,0.9999996666667778,0
39,0,10920,3,13,6,4,3,3,3,2,3,4,0,21.0,1,2,25,2,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6666665555555741,0.6666665925926009,1
25,0,6232,2,6,3,2,1,2,3,2,2,3,0,11.0,0,3,18,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666664444445185,0.599999880000024,-1
52,1,13247,2,24,5,3,4,4,3,2,2,3,1,11.0,1,3,28,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.599999880000024,0.7142856122449125,-1
43,1,4081,1,20,20,7,1,2,3,1,1,3,1,14.0,0,3,6,3,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34999998250000086,0.9523809070294805,1
27,1,5769,1,6,6,2,4,2,4,4,3,3,1,11.0,0,3,10,3,1,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.33333327777778704,0.857142734693895,1
27,1,2394,1,8,8,2,4,1,3,4,3,3,1,13.0,0,2,17,4,1,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24999996875000394,0.8888887901234679,0
26,0,3904,0,5,4,3,1,1,4,4,3,3,0,12.0,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7499998125000469,0.9999997500000625,1
42,1,16799,0,21,20,7,3,4,1,3,3,3,0,14.0,1,5,10,3,1,0,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.34999998250000086,0.9999999500000024,0
52,1,2950,9,12,5,4,3,1,1,3,1,3,0,13.0,0,2,8,4,1,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.799999840000032,0.3571428316326549,0
37,1,3629,4,8,3,2,1,1,3,1,3,3,0,18.0,0,6,11,3,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6666664444445185,0.4285713673469475,0
